operationtime,airline,flightnum,departureairport,arrivalairport,terminal,departure/arrival,origindate,codecontext,status_text,date,hour,weekday,is_weekend,route,status_group
2023-03-22 17:20:00,EK,758,ALG,DXB,1,Departure,2023-03-22,OFB,Departed,2023-03-22,17,2,False,ALG-DXB,Departed
2023-03-22 20:35:00,AH,6227,HME,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,20,2,False,HME-ALG,Arrived
2023-03-22 05:15:00,AH,6237,TMR,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,5,2,False,TMR-ALG,Arrived
2023-03-22 13:55:00,AH,6289,TMR,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,13,2,False,TMR-ALG,Arrived
2023-03-22 17:13:00,AH,1001,CDG,ALG,4,Arrival,2023-03-22,ONB,Arrived,2023-03-22,17,2,False,CDG-ALG,Arrived
2023-03-22 18:05:00,AH,6297,AZR,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,18,2,False,AZR-ALG,Arrived
2023-03-22 14:08:00,AH,6679,BJA,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,14,2,False,BJA-ALG,Arrived
2023-03-22 18:10:00,AH,1005,ORY,ALG,4,Arrival,2023-03-22,ONB,Arrived,2023-03-22,18,2,False,ORY-ALG,Arrived
2023-03-22 13:33:00,AH,1003,CDG,ALG,4,Arrival,2023-03-22,ONB,Arrived,2023-03-22,13,2,False,CDG-ALG,Arrived
2023-03-22 19:34:00,AH,1215,CDG,ALG,4,Arrival,2023-03-22,ONB,Arrived,2023-03-22,19,2,False,CDG-ALG,Arrived
2023-03-22 22:07:00,AH,1507,CDG,ALG,4,Arrival,2023-03-22,ONB,Arrived,2023-03-22,22,2,False,CDG-ALG,Arrived
2023-03-22 17:47:00,AH,1217,ETZ,ALG,4,Arrival,2023-03-22,ONB,Arrived,2023-03-22,17,2,False,ETZ-ALG,Arrived
2023-03-22 21:15:00,AH,2015,BCN,ALG,4,Arrival,2023-03-22,ONB,Arrived,2023-03-22,21,2,False,BCN-ALG,Arrived
2023-03-22 10:18:00,AH,1231,CDG,ALG,4,Arrival,2023-03-22,ONB,Arrived,2023-03-22,10,2,False,CDG-ALG,Arrived
2023-03-22 14:48:00,AH,6197,CZL,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,14,2,False,CZL-ALG,Arrived
2023-03-22 09:38:00,AH,6201,GHA,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,9,2,False,GHA-ALG,Arrived
2023-03-22 19:05:00,AH,6217,OGX,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,19,2,False,OGX-ALG,Arrived
2023-03-22 16:00:00,AH,6059,GJL,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,16,2,False,GJL-ALG,Arrived
2023-03-22 06:40:00,AH,6107,ORN,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,6,2,False,ORN-ALG,Arrived
2023-03-22 11:55:00,AH,6071,LOO,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,11,2,False,LOO-ALG,Arrived
2023-03-22 15:30:00,AH,6177,AAE,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,15,2,False,AAE-ALG,Arrived
2023-03-22 08:55:00,AH,6181,ORN,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,8,2,False,ORN-ALG,Arrived
2023-03-22 19:55:00,AH,6183,ORN,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,19,2,False,ORN-ALG,Arrived
2023-03-22 21:16:00,AH,6195,CZL,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,21,2,False,CZL-ALG,Arrived
2023-03-22 14:08:00,AH,1037,LYS,ALG,4,Arrival,2023-03-22,ONB,Arrived,2023-03-22,14,2,False,LYS-ALG,Arrived
2023-03-22 23:00:00,AH,6105,ORN,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,23,2,False,ORN-ALG,Arrived
2023-03-22 15:35:00,AH,6117,TLM,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,15,2,False,TLM-ALG,Arrived
2023-03-22 19:38:00,AH,1173,MLH,ALG,4,Arrival,2023-03-22,ONB,Arrived,2023-03-22,19,2,False,MLH-ALG,Arrived
2023-03-22 05:20:00,AH,6151,CBH,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,5,2,False,CBH-ALG,Arrived
2023-03-22 18:36:00,AH,6103,ORN,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,18,2,False,ORN-ALG,Arrived
2023-03-22 17:16:00,AH,6101,ORN,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,17,2,False,ORN-ALG,Arrived
2023-03-22 07:01:00,AH,6149,TIN,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,7,2,False,TIN-ALG,Arrived
2023-03-22 13:48:00,AH,6157,TMX,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,13,2,False,TMX-ALG,Arrived
2023-03-22 08:42:00,AH,6171,AAE,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,8,2,False,AAE-ALG,Arrived
2023-03-22 09:50:00,AH,6191,CZL,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,9,2,False,CZL-ALG,Arrived
2023-03-22 19:25:00,AH,1021,MRS,ALG,4,Arrival,2023-03-22,ONB,Arrived,2023-03-22,19,2,False,MRS-ALG,Arrived
2023-03-22 23:55:00,AH,1013,CDG,ALG,4,Arrival,2023-03-22,DEL,Delayed,2023-03-22,23,2,False,CDG-ALG,Delayed
2023-03-22 15:41:00,AH,1011,ORY,ALG,4,Arrival,2023-03-22,ONB,Arrived,2023-03-22,15,2,False,ORY-ALG,Arrived
2023-03-22 13:44:00,AH,1023,MRS,ALG,4,Arrival,2023-03-22,ONB,Arrived,2023-03-22,13,2,False,MRS-ALG,Arrived
2023-03-22 18:00:00,AH,2063,BRU,ALG,4,Arrival,2023-03-22,ONB,Arrived,2023-03-22,18,2,False,BRU-ALG,Arrived
2023-03-22 17:57:00,AH,2071,FRA,ALG,4,Arrival,2023-03-22,ONB,Arrived,2023-03-22,17,2,False,FRA-ALG,Arrived
2023-03-22 17:48:00,AH,3017,IST,ALG,4,Arrival,2023-03-22,ONB,Arrived,2023-03-22,17,2,False,IST-ALG,Arrived
2023-03-22 07:44:00,AH,3001,SVO,ALG,4,Arrival,2023-03-22,ONB,Arrived,2023-03-22,7,2,False,SVO-ALG,Arrived
2023-03-22 06:35:00,AH,3019,IST,ALG,4,Arrival,2023-03-22,ONB,Arrived,2023-03-22,6,2,False,IST-ALG,Arrived
2023-03-22 10:25:00,AH,4001,TUN,ALG,4,Arrival,2023-03-22,ONB,Arrived,2023-03-22,10,2,False,TUN-ALG,Arrived
2023-03-22 20:55:00,AH,4003,TUN,ALG,4,Arrival,2023-03-22,ONB,Arrived,2023-03-22,20,2,False,TUN-ALG,Arrived
2023-03-22 19:00:00,AH,4039,CAI,ALG,4,Arrival,2023-03-22,ONB,Arrived,2023-03-22,19,2,False,CAI-ALG,Arrived
2023-03-22 15:29:00,AH,4063,DXB,ALG,4,Arrival,2023-03-22,ONB,Arrived,2023-03-22,15,2,False,DXB-ALG,Arrived
2023-03-22 06:31:00,AH,5011,DSS,ALG,4,Arrival,2023-03-22,ONB,Arrived,2023-03-22,6,2,False,DSS-ALG,Arrived
2023-03-22 06:49:00,AH,6007,AAE,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,6,2,False,AAE-ALG,Arrived
2023-03-22 23:15:00,AH,6013,CZL,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,23,2,False,CZL-ALG,Arrived
2023-03-22 11:24:00,AH,6041,BSK,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,11,2,False,BSK-ALG,Arrived
2023-03-22 19:20:00,AH,6033,TEE,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,19,2,False,TEE-ALG,Arrived
2023-03-22 17:55:00,AH,6039,BLJ,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,17,2,False,BLJ-ALG,Arrived
2023-03-22 06:50:00,AH,6027,CZL,ALG,1,Arrival,2023-03-22,ONB,Arrived,2023-03-22,6,2,False,CZL-ALG,Arrived
2023-03-22 11:20:00,AH,1000,ALG,CDG,4,Departure,2023-03-22,OFB,Departed,2023-03-22,11,2,False,ALG-CDG,Departed
2023-03-22 22:45:00,AH,6234,ALG,TMR,1,Departure,2023-03-22,OFB,Departed,2023-03-22,22,2,False,ALG-TMR,Departed
2023-03-22 15:00:00,AH,6216,ALG,OGX,1,Departure,2023-03-22,OFB,Departed,2023-03-22,15,2,False,ALG-OGX,Departed
2023-03-22 23:00:00,AH,6292,ALG,DJG,1,Departure,2023-03-22,OFB,Departed,2023-03-22,23,2,False,ALG-DJG,Departed
2023-03-22 08:20:00,AH,6288,ALG,TMR,1,Departure,2023-03-22,OFB,Departed,2023-03-22,8,2,False,ALG-TMR,Departed
2023-03-22 12:00:00,AH,1004,ALG,ORY,4,Departure,2023-03-22,OFB,Departed,2023-03-22,12,2,False,ALG-ORY,Departed
2023-03-22 07:15:00,AH,1002,ALG,CDG,4,Departure,2023-03-22,OFB,Departed,2023-03-22,7,2,False,ALG-CDG,Departed
2023-03-22 10:10:00,AH,1010,ALG,ORY,4,Departure,2023-03-22,OFB,Departed,2023-03-22,10,2,False,ALG-ORY,Departed
2023-03-22 18:45:00,AH,1008,ALG,ORY,4,Departure,2023-03-22,OFB,Departed,2023-03-22,18,2,False,ALG-ORY,Departed
2023-03-22 12:35:00,AH,1216,ALG,ETZ,4,Departure,2023-03-22,OFB,Departed,2023-03-22,12,2,False,ALG-ETZ,Departed
2023-03-22 16:30:00,AH,1506,ALG,CDG,4,Departure,2023-03-22,OFB,Departed,2023-03-22,16,2,False,ALG-CDG,Departed
2023-03-22 13:45:00,AH,1214,ALG,CDG,4,Departure,2023-03-22,OFB,Departed,2023-03-22,13,2,False,ALG-CDG,Departed
2023-03-22 11:40:00,AH,6196,ALG,CZL,1,Departure,2023-03-22,OFB,Departed,2023-03-22,11,2,False,ALG-CZL,Departed
2023-03-22 19:30:00,AH,6200,ALG,GHA,1,Departure,2023-03-22,OFB,Departed,2023-03-22,19,2,False,ALG-GHA,Departed
2023-03-22 17:00:00,AH,2014,ALG,BCN,4,Departure,2023-03-22,OFB,Departed,2023-03-22,17,2,False,ALG-BCN,Departed
2023-03-22 19:00:00,AH,6106,ALG,ORN,1,Departure,2023-03-22,OFB,Departed,2023-03-22,19,2,False,ALG-ORN,Departed
2023-03-22 16:45:00,AH,6226,ALG,HME,1,Departure,2023-03-22,OFB,Departed,2023-03-22,16,2,False,ALG-HME,Departed
2023-03-22 08:30:00,AH,6100,ALG,ORN,1,Departure,2023-03-22,OFB,Departed,2023-03-22,8,2,False,ALG-ORN,Departed
2023-03-22 06:00:00,AH,6180,ALG,ORN,1,Departure,2023-03-22,OFB,Departed,2023-03-22,6,2,False,ALG-ORN,Departed
2023-03-22 16:05:00,AH,6144,ALG,AZR,1,Departure,2023-03-22,OFB,Departed,2023-03-22,16,2,False,ALG-AZR,Departed
2023-03-22 17:00:00,AH,6182,ALG,ORN,1,Departure,2023-03-22,OFB,Departed,2023-03-22,17,2,False,ALG-ORN,Departed
2023-03-22 09:45:00,AH,1036,ALG,LYS,4,Departure,2023-03-22,OFB,Departed,2023-03-22,9,2,False,ALG-LYS,Departed
2023-03-22 14:15:00,AH,1172,ALG,MLH,4,Departure,2023-03-22,OFB,Departed,2023-03-22,14,2,False,ALG-MLH,Departed
2023-03-22 09:00:00,AH,6070,ALG,LOO,1,Departure,2023-03-22,OFB,Departed,2023-03-22,9,2,False,ALG-LOO,Departed
2023-03-22 07:00:00,AH,6102,ALG,ORN,1,Departure,2023-03-22,OFB,Departed,2023-03-22,7,2,False,ALG-ORN,Departed
2023-03-22 20:00:00,AH,6116,ALG,TLM,1,Departure,2023-03-22,OFB,Departed,2023-03-22,20,2,False,ALG-TLM,Departed
2023-03-22 08:20:00,AH,6156,ALG,TMX,1,Departure,2023-03-22,OFB,Departed,2023-03-22,8,2,False,ALG-TMX,Departed
2023-03-22 12:30:00,AH,6176,ALG,AAE,1,Departure,2023-03-22,OFB,Departed,2023-03-22,12,2,False,ALG-AAE,Departed
2023-03-22 07:10:00,AH,6190,ALG,CZL,1,Departure,2023-03-22,OFB,Departed,2023-03-22,7,2,False,ALG-CZL,Departed
2023-03-22 06:00:00,AH,6170,ALG,AAE,1,Departure,2023-03-22,OFB,Departed,2023-03-22,6,2,False,ALG-AAE,Departed
2023-03-22 18:00:00,AH,1012,ALG,CDG,4,Departure,2023-03-22,OFB,Departed,2023-03-22,18,2,False,ALG-CDG,Departed
2023-03-22 09:15:00,AH,1022,ALG,MRS,4,Departure,2023-03-22,OFB,Departed,2023-03-22,9,2,False,ALG-MRS,Departed
2023-03-22 18:40:00,AH,6194,ALG,CZL,1,Departure,2023-03-22,OFB,Departed,2023-03-22,18,2,False,ALG-CZL,Departed
2023-03-22 14:50:00,AH,1020,ALG,MRS,4,Departure,2023-03-22,OFB,Departed,2023-03-22,14,2,False,ALG-MRS,Departed
2023-03-22 11:45:00,AH,2062,ALG,BRU,4,Departure,2023-03-22,OFB,Departed,2023-03-22,11,2,False,ALG-BRU,Departed
2023-03-22 12:30:00,AH,2700,ALG,YUL,4,Departure,2023-03-22,OFB,Departed,2023-03-22,12,2,False,ALG-YUL,Departed
2023-03-22 10:20:00,AH,3016,ALG,IST,4,Departure,2023-03-22,OFB,Departed,2023-03-22,10,2,False,ALG-IST,Departed
2023-03-22 22:30:00,AH,3018,ALG,IST,4,Departure,2023-03-22,OFB,Departed,2023-03-22,22,2,False,ALG-IST,Departed
2023-03-22 12:00:00,AH,2070,ALG,FRA,4,Departure,2023-03-22,OFB,Departed,2023-03-22,12,2,False,ALG-FRA,Departed
2023-03-22 07:10:00,AH,4000,ALG,TUN,4,Departure,2023-03-22,OFB,Departed,2023-03-22,7,2,False,ALG-TUN,Departed
2023-03-22 09:30:00,AH,4038,ALG,CAI,4,Departure,2023-03-22,OFB,Departed,2023-03-22,9,2,False,ALG-CAI,Departed
2023-03-22 16:50:00,AH,4002,ALG,TUN,4,Departure,2023-03-22,OFB,Departed,2023-03-22,16,2,False,ALG-TUN,Departed
2023-03-22 20:25:00,AH,4014,ALG,NKC,4,Departure,2023-03-22,OFB,Departed,2023-03-22,20,2,False,ALG-NKC,Departed
2023-03-22 08:50:00,AH,6040,ALG,BSK,1,Departure,2023-03-22,OFB,Departed,2023-03-22,8,2,False,ALG-BSK,Departed
2023-03-22 08:30:00,AH,6038,ALG,BLJ,1,Departure,2023-03-22,OFB,Departed,2023-03-22,8,2,False,ALG-BLJ,Departed
2023-03-22 13:45:00,AH,6058,ALG,GJL,1,Departure,2023-03-22,OFB,Departed,2023-03-22,13,2,False,ALG-GJL,Departed
2023-03-22 17:00:00,AH,4064,ALG,AMM,4,Departure,2023-03-22,OFB,Departed,2023-03-22,17,2,False,ALG-AMM,Departed
2023-03-22 16:10:00,AH,6032,ALG,TEE,1,Departure,2023-03-22,OFB,Departed,2023-03-22,16,2,False,ALG-TEE,Departed
2023-03-22 16:55:00,AH,5326,ALG,BKO,4,Departure,2023-03-22,OFB,Departed,2023-03-22,16,2,False,ALG-BKO,Departed
2023-03-22 19:15:00,AH,6006,ALG,AAE,1,Departure,2023-03-22,OFB,Departed,2023-03-22,19,2,False,ALG-AAE,Departed
2023-03-22 19:00:00,AH,6026,ALG,CZL,1,Departure,2023-03-22,OFB,Departed,2023-03-22,19,2,False,ALG-CZL,Departed
2023-03-22 20:00:00,AH,5318,ALG,ABJ,4,Departure,2023-03-22,OFB,Departed,2023-03-22,20,2,False,ALG-ABJ,Departed
2023-03-22 21:20:00,AH,5322,ALG,OUA,4,Departure,2023-03-22,OFB,Departed,2023-03-22,21,2,False,ALG-OUA,Departed
2023-03-22 13:00:00,SF,6534,ALG,ACC,1,Departure,2023-03-22,OFB,Departed,2023-03-22,13,2,False,ALG-ACC,Departed
2023-03-22 20:55:00,SF,6535,ACC,ALG,4,Arrival,2023-03-22,DEL,Delayed,2023-03-22,20,2,False,ACC-ALG,Delayed
2023-03-23 06:00:00,AF,1355,ALG,CDG,4,Departure,2023-03-23,OFB,Departed,2023-03-23,6,3,False,ALG-CDG,Departed
2023-03-23 00:45:00,TK,656,ALG,IST,4,Departure,2023-03-23,OFB,Departed,2023-03-23,0,3,False,ALG-IST,Departed
2023-03-23 16:51:00,AH,6217,OGX,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,16,3,False,OGX-ALG,Arrived
2023-03-23 15:20:00,AH,6255,ELU,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,15,3,False,ELU-ALG,Arrived
2023-03-23 15:05:00,AH,6173,AAE,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,15,3,False,AAE-ALG,Arrived
2023-03-23 18:14:00,AH,1005,ORY,ALG,4,Arrival,2023-03-23,ONB,Arrived,2023-03-23,18,3,False,ORY-ALG,Arrived
2023-03-23 07:05:00,AH,4541,MED,ALG,2,Arrival,2023-03-23,ONB,Arrived,2023-03-23,7,3,False,MED-ALG,Arrived
2023-03-23 14:00:00,SF,1870,ALG,ORN,1,Departure,2023-03-23,OFB,Departed,2023-03-23,14,3,False,ALG-ORN,Departed
2023-03-23 16:30:00,AZ,801,ALG,FCO,4,Departure,2023-03-23,OFB,Departed,2023-03-23,16,3,False,ALG-FCO,Departed
2023-03-23 09:20:00,TO,7301,ALG,NTE,4,Departure,2023-03-23,OFB,Departed,2023-03-23,9,3,False,ALG-NTE,Departed
2023-03-23 16:45:00,AF,1654,CDG,ALG,4,Arrival,2023-03-23,DX,Cancelled,2023-03-23,16,3,False,CDG-ALG,Cancelled
2023-03-23 18:05:00,AF,1655,ALG,CDG,4,Departure,2023-03-23,DX,Cancelled,2023-03-23,18,3,False,ALG-CDG,Cancelled
2023-03-23 13:35:00,QR,1379,DOH,ALG,1,Arrival,2023-03-23,SCT,Scheduled_OnTime,2023-03-23,13,3,False,DOH-ALG,Scheduled_OnTime
2023-03-23 15:13:00,AH,2025,FCO,ALG,4,Arrival,2023-03-23,ONB,Arrived,2023-03-23,15,3,False,FCO-ALG,Arrived
2023-03-23 14:11:00,VY,7476,BCN,ALG,4,Arrival,2023-03-23,ONB,Arrived,2023-03-23,14,3,False,BCN-ALG,Arrived
2023-03-23 15:45:00,VY,7477,ALG,BCN,4,Departure,2023-03-23,OFB,Departed,2023-03-23,15,3,False,ALG-BCN,Departed
2023-03-23 19:15:00,AH,1215,CDG,ALG,4,Arrival,2023-03-23,ONB,Arrived,2023-03-23,19,3,False,CDG-ALG,Arrived
2023-03-23 16:00:00,SF,3019,SXB,ALG,4,Arrival,2023-03-23,DX,Cancelled,2023-03-23,16,3,False,SXB-ALG,Cancelled
2023-03-23 10:00:00,SF,1320,ALG,IAM,1,Departure,2023-03-23,OFB,Departed,2023-03-23,10,3,False,ALG-IAM,Departed
2023-03-23 13:44:00,AH,1003,CDG,ALG,4,Arrival,2023-03-23,ONB,Arrived,2023-03-23,13,3,False,CDG-ALG,Arrived
2023-03-23 11:50:00,AH,6267,TGR,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,11,3,False,TGR-ALG,Arrived
2023-03-23 13:19:00,SV,341,JED,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,13,3,False,JED-ALG,Arrived
2023-03-23 14:10:00,SV,340,ALG,JED,1,Departure,2023-03-23,OFB,Departed,2023-03-23,14,3,False,ALG-JED,Departed
2023-03-23 05:50:00,AH,4302,ALG,MED,2,Departure,2023-03-23,OFB,Departed,2023-03-23,5,3,False,ALG-MED,Departed
2023-03-23 15:10:00,AZ,800,FCO,ALG,4,Arrival,2023-03-23,ONB,Arrived,2023-03-23,15,3,False,FCO-ALG,Arrived
2023-03-23 08:50:00,TO,7308,LYS,ALG,4,Arrival,2023-03-23,DX,Cancelled,2023-03-23,8,3,False,LYS-ALG,Cancelled
2023-03-23 10:00:00,TO,7309,ALG,LYS,4,Departure,2023-03-23,DX,Cancelled,2023-03-23,10,3,False,ALG-LYS,Cancelled
2023-03-23 21:31:00,AH,1007,ORY,ALG,4,Arrival,2023-03-23,ONB,Arrived,2023-03-23,21,3,False,ORY-ALG,Arrived
2023-03-23 14:55:00,SF,1421,KRECHBA,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,14,3,False,KRECHBA-ALG,Arrived
2023-03-23 17:15:00,AH,4303,MED,ALG,2,Arrival,2023-03-23,ONB,Arrived,2023-03-23,17,3,False,MED-ALG,Arrived
2023-03-23 17:50:00,AF,7396,ORY,ALG,4,Arrival,2023-03-23,DX,Cancelled,2023-03-23,17,3,False,ORY-ALG,Cancelled
2023-03-23 19:35:00,AF,7397,ALG,ORY,4,Departure,2023-03-23,DX,Cancelled,2023-03-23,19,3,False,ALG-ORY,Cancelled
2023-03-23 09:15:00,SF,2111,CZL,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,9,3,False,CZL-ALG,Arrived
2023-03-23 13:38:00,AF,1854,CDG,ALG,4,Arrival,2023-03-23,ONB,Arrived,2023-03-23,13,3,False,CDG-ALG,Arrived
2023-03-23 14:40:00,AF,1855,ALG,CDG,4,Departure,2023-03-23,OFB,Departed,2023-03-23,14,3,False,ALG-CDG,Departed
2023-03-23 12:20:00,BA,310,LHR,ALG,4,Arrival,2023-03-23,ONB,Arrived,2023-03-23,12,3,False,LHR-ALG,Arrived
2023-03-23 12:50:00,BA,311,ALG,LHR,4,Departure,2023-03-23,OFB,Departed,2023-03-23,12,3,False,ALG-LHR,Departed
2023-03-23 10:00:00,SF,3018,ALG,SXB,4,Departure,2023-03-23,DX,Cancelled,2023-03-23,10,3,False,ALG-SXB,Cancelled
2023-03-23 17:10:00,SF,1201,HME,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,17,3,False,HME-ALG,Arrived
2023-03-23 14:20:00,SF,1321,IAM,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,14,3,False,IAM-ALG,Arrived
2023-03-23 18:00:00,SF,2202,ALG,ORN,1,Departure,2023-03-23,OFB,Departed,2023-03-23,18,3,False,ALG-ORN,Departed
2023-03-23 23:18:00,AF,1354,CDG,ALG,4,Arrival,2023-03-23,ONB,Arrived,2023-03-23,23,3,False,CDG-ALG,Arrived
2023-03-23 09:35:00,AF,7394,ORY,ALG,4,Arrival,2023-03-23,DX,Cancelled,2023-03-23,9,3,False,ORY-ALG,Cancelled
2023-03-23 10:55:00,AF,7395,ALG,ORY,4,Departure,2023-03-23,DX,Cancelled,2023-03-23,10,3,False,ALG-ORY,Cancelled
2023-03-23 08:00:00,TO,7300,NTE,ALG,4,Arrival,2023-03-23,ONB,Arrived,2023-03-23,8,3,False,NTE-ALG,Arrived
2023-03-23 06:45:00,AH,4543,MED,ALG,2,Arrival,2023-03-23,ONB,Arrived,2023-03-23,6,3,False,MED-ALG,Arrived
2023-03-23 13:28:00,RJ,517,AMM,ALG,4,Arrival,2023-03-23,ONB,Arrived,2023-03-23,13,3,False,AMM-ALG,Arrived
2023-03-23 14:30:00,RJ,518,ALG,AMM,4,Departure,2023-03-23,OFB,Departed,2023-03-23,14,3,False,ALG-AMM,Departed
2023-03-23 18:15:00,SF,1802,ALG,HME,1,Departure,2023-03-23,OFB,Departed,2023-03-23,18,3,False,ALG-HME,Departed
2023-03-23 15:45:00,SF,1810,ALG,ORN,1,Departure,2023-03-23,OFB,Departed,2023-03-23,15,3,False,ALG-ORN,Departed
2023-03-23 14:30:00,SF,2112,ALG,CZL,1,Departure,2023-03-23,OFB,Departed,2023-03-23,14,3,False,ALG-CZL,Departed
2023-03-23 12:00:00,SF,1501,HRM,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,12,3,False,HRM-ALG,Arrived
2023-03-23 08:16:00,SF,1909,HME,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,8,3,False,HME-ALG,Arrived
2023-03-23 16:50:00,SF,1301,IAM,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,16,3,False,IAM-ALG,Arrived
2023-03-23 15:35:00,QR,1380,ALG,DOH,1,Departure,2023-03-23,SCT,Scheduled_OnTime,2023-03-23,15,3,False,ALG-DOH,Scheduled_OnTime
2023-03-23 10:38:00,AH,1009,ORY,ALG,4,Arrival,2023-03-23,ONB,Arrived,2023-03-23,10,3,False,ORY-ALG,Arrived
2023-03-23 13:35:00,TO,7266,ORY,ALG,4,Arrival,2023-03-23,DX,Cancelled,2023-03-23,13,3,False,ORY-ALG,Cancelled
2023-03-23 14:45:00,TO,7267,ALG,ORY,4,Departure,2023-03-23,DX,Cancelled,2023-03-23,14,3,False,ALG-ORY,Cancelled
2023-03-23 06:01:00,AH,6292,TMR,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,6,3,False,TMR-ALG,Arrived
2023-03-23 10:55:00,AH,6201,GHA,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,10,3,False,GHA-ALG,Arrived
2023-03-23 23:50:00,AH,6245,IAM,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,23,3,False,IAM-ALG,Arrived
2023-03-23 17:50:00,AH,6253,ELU,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,17,3,False,ELU-ALG,Arrived
2023-03-23 17:02:00,AH,1001,CDG,ALG,4,Arrival,2023-03-23,ONB,Arrived,2023-03-23,17,3,False,CDG-ALG,Arrived
2023-03-23 20:05:00,AH,6227,HME,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,20,3,False,HME-ALG,Arrived
2023-03-23 04:05:00,AH,6235,TMR,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,4,3,False,TMR-ALG,Arrived
2023-03-23 22:00:00,AH,6213,QSF,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,22,3,False,QSF-ALG,Arrived
2023-03-23 14:50:00,AH,6257,CZL,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,14,3,False,CZL-ALG,Arrived
2023-03-23 10:35:00,AH,6141,AZR,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,10,3,False,AZR-ALG,Arrived
2023-03-23 19:50:00,AH,6177,AAE,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,19,3,False,AAE-ALG,Arrived
2023-03-23 15:25:00,AH,6145,AZR,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,15,3,False,AZR-ALG,Arrived
2023-03-23 09:00:00,AH,6181,ORN,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,9,3,False,ORN-ALG,Arrived
2023-03-23 16:15:00,AH,6183,ORN,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,16,3,False,ORN-ALG,Arrived
2023-03-23 23:30:00,AH,6195,CZL,ALG,1,Arrival,2023-03-23,ONB,Arrived,2023-03-23,23,3,False,CZL-ALG,Arrived
2023-03-23 21:22:00,AH,1033,LYS,ALG,4,Arrival,2023-03-23,ONB,Arrived,2023-03-23,21,3,False,LYS-ALG,Arrived
2023-03-23 11:21:00,AH,1041,NCE,ALG,4,Arrival,2023-03-23,ONB,Arrived,2023-03-23,11,3,False,NCE-ALG,Arrived
2023-03-23 13:26:00,AH,1045,TLS,ALG,4,Arrival,2023-03-23,ONB,Arrived,2023-03-23,13,3,False,TLS-ALG,Arrived
