Operation time,Airline,Flight Num,Departure Airport,Arrival Airport ,Terminal,Departure / Arrival ,Origin Date,CodeContext
2024-01-01 23:20:00,TK,655,IST,ALG,4,Arrival,2024-01-01,SCT
2024-01-01 23:25:00,AH,2055,LHR,ALG,4,Arrival,2024-01-01,DEL
2024-01-02 3:15:00,AH,1013,CDG,ALG,4,Arrival,2024-01-01,DEL
2024-01-01 21:20:00,AH,1507,CDG,ALG,4,Arrival,2024-01-01,DX
2024-01-01 20:32:00,AH,1033,LYS,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 21:41:00,AH,1025,MRS,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 20:24:00,AH,4003,TUN,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 13:32:00,TO,7266,ORY,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 14:45:00,TO,7267,ALG,ORY,4,Departure,2024-01-01,OFB
2024-01-01 14:08:00,AH,1003,CDG,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 16:30:00,AH,3061,PEK,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 15:21:00,AH,1217,ETZ,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 13:22:00,AH,1045,TLS,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 9:22:00,AH,305,MED,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 9:36:00,AH,1009,ORY,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 10:10:00,AH,1231,CDG,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 10:23:00,AH,4001,TUN,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 12:00:00,AH,1023,MRS,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 7:08:00,AH,5349,DLA,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 7:21:00,AH,3019,IST,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 7:50:00,AH,5319,ABJ,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 7:20:00,AH,5011,DSS,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 8:00:00,AH,3001,SVO,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 6:30:00,AH,4037,CAI,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 15:22:00,AH,2025,FCO,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 15:18:00,AH,1011,ORY,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 16:35:00,AH,1075,LIL,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 16:33:00,AH,2063,BRU,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 17:54:00,AH,3017,IST,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 16:43:00,AH,2047,GVA,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 17:16:00,AH,1001,CDG,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 17:09:00,AH,1021,MRS,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 18:11:00,AH,1041,NCE,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 19:05:00,AH,4039,CAI,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 20:07:00,AH,1037,LYS,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 19:19:00,AH,1215,CDG,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 19:58:00,AH,2015,BCN,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 6:00:00,AH,6180,ALG,ORN,1,Departure,2024-01-01,OFB
2024-01-01 6:00:00,AH,6190,ALG,CZL,1,Departure,2024-01-01,OFB
2024-01-01 6:00:00,AH,6170,ALG,AAE,1,Departure,2024-01-01,OFB
2024-01-01 2:00:00,AH,6137,CBH,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 10:00:00,AH,5670,ALG,LFW,0,Departure,2024-01-01,OFB
2024-01-01 7:00:00,AH,6212,ALG,QSF,1,Departure,2024-01-01,OFB
2024-01-01 7:00:00,AH,6056,ALG,GJL,1,Departure,2024-01-01,OFB
2024-01-01 7:00:00,AH,6304,ALG,OGX,1,Departure,2024-01-01,OFB
2024-01-01 8:00:00,AH,6266,ALG,TGR,1,Departure,2024-01-01,OFB
2024-01-01 6:33:00,AH,6232,DJG,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 8:00:00,AH,6156,ALG,TMX,1,Departure,2024-01-01,OFB
2024-01-01 9:00:00,AH,6250,ALG,ELU,1,Departure,2024-01-01,OFB
2024-01-01 1:55:00,AH,6456,AZR,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 6:43:00,AH,6007,AAE,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 9:55:00,AH,6140,ALG,AZR,1,Departure,2024-01-01,OFB
2024-01-01 7:00:00,AH,6027,CZL,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 10:00:00,AH,6032,ALG,TEE,1,Departure,2024-01-01,OFB
2024-01-01 7:27:00,AH,6107,ORN,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 10:00:00,AH,6070,ALG,LOO,1,Departure,2024-01-01,OFB
2024-01-01 8:50:00,AH,6191,CZL,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 9:30:00,AH,6223,HME,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 8:50:00,AH,6181,ORN,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 9:00:00,AH,6171,AAE,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 9:10:00,AH,6057,GJL,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 10:35:00,AH,6476,ALG,EBH,1,Departure,2024-01-01,OFB
2024-01-01 9:40:00,AH,6201,GHA,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 11:15:00,AH,6038,ALG,BLJ,1,Departure,2024-01-01,OFB
2024-01-01 10:45:00,AH,6252,ALG,ELU,1,Departure,2024-01-01,OFB
2024-01-01 11:30:00,AH,6192,ALG,CZL,1,Departure,2024-01-01,OFB
2024-01-01 11:30:00,AH,6176,ALG,AAE,1,Departure,2024-01-01,OFB
2024-01-01 11:30:00,AH,6267,TGR,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 13:10:00,AH,6071,LOO,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 13:10:00,AH,6050,ALG,BJA,1,Departure,2024-01-01,OFB
2024-01-01 13:43:00,AH,6033,TEE,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 15:30:00,AH,6100,ALG,ORN,1,Departure,2024-01-01,OFB
2024-01-01 14:01:00,AH,6477,EBH,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 13:40:00,AH,6157,TMX,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 13:40:00,AH,6039,BLJ,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 14:15:00,AH,6193,CZL,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 15:45:00,AH,6224,ALG,HME,1,Departure,2024-01-01,OFB
2024-01-01 14:15:00,AH,6520,ALG,OGX,1,Departure,2024-01-01,OFB
2024-01-01 14:40:00,AH,4063,DXB,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 14:30:00,AH,6218,ALG,OGX,1,Departure,2024-01-01,OFB
2024-01-01 14:04:00,AH,6305,OGX,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 15:10:00,AH,6040,ALG,BSK,1,Departure,2024-01-01,OFB
2024-01-01 14:50:00,AH,6177,AAE,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 14:55:00,AH,4576,ALG,JED,2,Departure,2024-01-01,OFB
2024-01-01 15:10:00,AH,6058,ALG,GJL,1,Departure,2024-01-01,OFB
2024-01-01 15:36:00,AH,6051,BJA,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 16:25:00,AH,6213,QSF,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 17:00:00,AH,6132,ALG,CBH,1,Departure,2024-01-01,OFB
2024-01-01 19:05:00,AH,6101,ORN,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 18:30:00,AH,6222,ALG,HME,1,Departure,2024-01-01,OFB
2024-01-01 17:40:00,AH,6119,TLM,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 19:30:00,AH,6194,ALG,CZL,1,Departure,2024-01-01,OFB
2024-01-01 20:15:00,AH,6200,ALG,GHA,1,Departure,2024-01-01,OFB
2024-01-01 18:30:00,AH,6041,BSK,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 17:36:00,AH,6059,GJL,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 19:00:00,AH,6006,ALG,AAE,1,Departure,2024-01-01,OFB
2024-01-01 18:40:00,AH,6219,OGX,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 19:38:00,AH,6253,ELU,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 20:30:00,AH,6184,ALG,ORN,1,Departure,2024-01-01,OFB
2024-01-01 23:01:00,AH,6195,CZL,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 21:50:00,AH,6133,CBH,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 20:30:00,AH,6026,ALG,CZL,1,Departure,2024-01-01,OFB
2024-01-01 23:00:00,AH,6225,HME,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 23:45:00,AH,6185,ORN,ALG,1,Arrival,2024-01-01,SCT
2024-01-01 21:30:00,AH,6294,ALG,DJG,1,Departure,2024-01-01,OFB
2024-01-01 21:30:00,AH,6106,ALG,ORN,1,Departure,2024-01-01,OFB
2024-01-01 23:55:00,AH,6146,ALG,TIN,1,Departure,2024-01-01,SCT
2024-01-02 0:00:00,AH,6230,ALG,TMR,1,Departure,2024-01-02,OFB
2024-01-02 0:30:00,AH,6142,ALG,AZR,1,Departure,2024-01-02,OFB
2024-01-02 0:45:00,AH,4078,ALG,DOH,4,Departure,2024-01-02,OFB
2024-01-02 16:40:00,AH,1012,ALG,CDG,4,Departure,2024-01-02,OFB
2024-01-02 12:00:00,AH,1004,ALG,ORY,4,Departure,2024-01-02,OFB
2024-01-02 12:00:00,AH,1000,ALG,CDG,4,Departure,2024-01-02,OFB
2024-01-02 14:30:00,AH,1020,ALG,MRS,4,Departure,2024-01-02,DEL
2024-01-02 16:45:00,AH,2014,ALG,BCN,4,Departure,2024-01-02,OFB
2024-01-02 9:30:00,AH,1022,ALG,MRS,4,Departure,2024-01-02,OFB
2024-01-02 16:45:00,AH,1506,ALG,CDG,4,Departure,2024-01-02,OFB
2024-01-02 13:15:00,AH,1214,ALG,CDG,4,Departure,2024-01-02,OFB
2024-01-02 11:00:00,AH,1216,ALG,ETZ,4,Departure,2024-01-02,OFB
2024-01-02 19:05:00,AH,3014,ALG,IST,4,Departure,2024-01-02,OFB
2024-01-02 13:30:00,AH,1074,ALG,LIL,4,Departure,2024-01-02,OFB
2024-01-02 11:15:00,AH,2054,ALG,LHR,4,Departure,2024-01-02,OFB
2024-01-02 9:00:00,AH,1070,ALG,MPL,4,Departure,2024-01-02,OFB
2024-01-02 20:40:00,AH,5326,ALG,BKO,4,Departure,2024-01-02,OFB
2024-01-02 15:10:00,AH,1190,ALG,BOD,4,Departure,2024-01-02,OFB
2024-01-02 9:45:00,AH,3016,ALG,IST,4,Departure,2024-01-02,OFB
2024-01-02 22:10:00,AH,3018,ALG,IST,4,Departure,2024-01-02,SCT
2024-01-02 19:45:00,AH,1230,ALG,CDG,4,Departure,2024-01-02,OFB
2024-01-02 17:45:00,AH,1024,ALG,MRS,4,Departure,2024-01-02,OFB
2024-01-02 22:45:00,AH,4062,ALG,DXB,4,Departure,2024-01-02,OFB
2024-01-02 18:35:00,AH,1008,ALG,ORY,4,Departure,2024-01-02,OFB
2024-01-02 16:30:00,AH,1044,ALG,TLS,4,Departure,2024-01-02,OFB
2024-01-02 20:30:00,AH,3000,ALG,SVO,4,Departure,2024-01-02,OFB
2024-01-02 21:30:00,AH,304,ALG,MED,4,Departure,2024-01-02,OFB
2024-01-02 9:30:00,AH,1036,ALG,LYS,4,Departure,2024-01-02,OFB
2024-01-02 20:10:00,AH,5010,ALG,DSS,4,Departure,2024-01-02,OFB
2024-01-02 10:30:00,AH,4038,ALG,CAI,4,Departure,2024-01-02,OFB
2024-01-02 16:50:00,AH,4002,ALG,TUN,4,Departure,2024-01-02,OFB
2024-01-02 7:15:00,AH,1002,ALG,CDG,4,Departure,2024-01-02,OFB
2024-01-02 11:40:00,AH,2024,ALG,FCO,4,Departure,2024-01-02,OFB
2024-01-02 7:10:00,AH,4000,ALG,TUN,4,Departure,2024-01-02,OFB
2024-01-02 10:40:00,AH,2700,ALG,YUL,4,Departure,2024-01-02,OFB
2024-01-02 10:00:00,AH,1010,ALG,ORY,4,Departure,2024-01-02,OFB
2024-01-02 9:30:00,AH,6100,ALG,ORN,1,Departure,2024-01-02,OFB
2024-01-02 15:45:00,AH,6408,ALG,ELG,1,Departure,2024-01-02,OFB
2024-01-02 16:40:00,AH,6058,ALG,GJL,1,Departure,2024-01-02,OFB
2024-01-02 22:00:00,AH,6148,ALG,CBH,1,Departure,2024-01-02,SCT
2024-01-02 10:20:00,AH,6216,ALG,OGX,1,Departure,2024-01-02,OFB
2024-01-02 20:15:00,AH,6184,ALG,ORN,1,Departure,2024-01-02,OFB
2024-01-02 7:00:00,AH,6212,ALG,QSF,1,Departure,2024-01-02,OFB
2024-01-02 11:30:00,AH,6032,ALG,TEE,1,Departure,2024-01-02,OFB
2024-01-02 18:45:00,AH,6192,ALG,CZL,1,Departure,2024-01-02,OFB
2024-01-02 14:30:00,AH,6186,ALG,ORN,1,Departure,2024-01-02,OFB
2024-01-02 6:00:00,AH,6012,ALG,CZL,1,Departure,2024-01-02,OFB
2024-01-02 9:30:00,AH,6156,ALG,TMX,1,Departure,2024-01-02,OFB
2024-01-02 6:00:00,AH,6180,ALG,ORN,1,Departure,2024-01-02,OFB
2024-01-02 17:00:00,AH,6244,ALG,IAM,1,Departure,2024-01-02,OFB
2024-01-02 9:00:00,AH,6470,ALG,GHA,1,Departure,2024-01-02,OFB
2024-01-02 8:50:00,AH,6116,ALG,TLM,1,Departure,2024-01-02,OFB
2024-01-02 23:00:00,AH,6292,ALG,DJG,1,Departure,2024-01-02,SCT
2024-01-02 21:00:00,AH,6106,ALG,ORN,1,Departure,2024-01-02,OFB
2024-01-02 14:05:00,AH,6296,ALG,AZR,1,Departure,2024-01-02,DEL
2024-01-02 9:30:00,AH,6056,ALG,GJL,1,Departure,2024-01-02,OFB
2024-01-02 19:30:00,AH,6150,ALG,TIN,1,Departure,2024-01-02,OFB
2024-01-02 20:00:00,AH,6226,ALG,HME,1,Departure,2024-01-02,OFB
2024-01-02 20:40:00,AH,6026,ALG,CZL,1,Departure,2024-01-02,OFB
2024-01-02 21:30:00,AH,6236,ALG,GHA,1,Departure,2024-01-02,OFB
2024-01-02 9:20:00,AH,6256,ALG,CZL,1,Departure,2024-01-02,OFB
2024-01-02 8:00:00,AH,6190,ALG,CZL,1,Departure,2024-01-02,OFB
2024-01-02 20:50:00,AH,6006,ALG,AAE,1,Departure,2024-01-02,OFB
2024-01-02 6:00:00,AH,6170,ALG,AAE,1,Departure,2024-01-02,OFB
2024-01-02 22:00:00,AH,6238,ALG,TMR,1,Departure,2024-01-02,OFB
2024-01-02 9:00:00,AH,6040,ALG,BSK,1,Departure,2024-01-02,OFB
2024-01-02 12:20:00,AH,6172,ALG,AAE,1,Departure,2024-01-02,OFB
2024-01-02 15:50:00,AH,6140,ALG,AZR,1,Departure,2024-01-02,OFB
2024-01-02 18:45:00,AH,6176,ALG,AAE,1,Departure,2024-01-02,OFB
2024-01-02 11:30:00,AH,6070,ALG,LOO,1,Departure,2024-01-02,OFB
2024-01-02 11:00:00,SF,1990,ALG,AZR,1,Departure,2024-01-02,OFB
2024-01-02 13:50:00,SF,1978,ALG,BJA,1,Departure,2024-01-02,OFB
2024-01-02 7:15:00,SF,1122,ALG,HME,1,Departure,2024-01-02,OFB
2024-01-02 8:00:00,SF,1516,ALG,HRM,1,Departure,2024-01-02,OFB
2024-01-02 9:15:00,SF,1100,ALG,HME,1,Departure,2024-01-02,OFB
2024-01-02 12:00:00,SF,1968,ALG,CZL,1,Departure,2024-01-02,DEL
2024-01-02 18:00:00,SF,1858,ALG,TMR,1,Departure,2024-01-02,OFB
2024-01-02 14:30:00,SF,1960,ALG,ORN,1,Departure,2024-01-02,SCT
2024-01-02 8:00:00,SF,1330,ALG,IAM,1,Departure,2024-01-02,OFB
2024-01-02 16:00:00,SF,1332,ALG,IAM,1,Departure,2024-01-02,SCT
2024-01-02 18:30:00,SF,1802,ALG,HME,1,Departure,2024-01-02,OFB
2024-01-02 17:20:00,SF,1320,ALG,IAM,1,Departure,2024-01-02,OFB
2024-01-02 6:30:00,AF,1355,ALG,CDG,4,Departure,2024-01-02,OFB
2024-01-02 16:36:00,AF,7552,MRS,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 17:45:00,AF,7553,ALG,MRS,4,Departure,2024-01-02,OFB
2024-01-03 0:25:00,AH,6227,HME,ALG,1,Arrival,2024-01-02,DEL
2024-01-02 10:04:00,VY,7991,MRS,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 11:15:00,VY,7990,ALG,MRS,4,Departure,2024-01-02,OFB
2024-01-02 8:19:00,TO,7260,ORY,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 9:45:00,TO,7261,ALG,ORY,4,Departure,2024-01-02,OFB
2024-01-02 22:00:00,AH,6177,AAE,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 16:30:00,TO,7336,MPL,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 17:50:00,TO,7301,ALG,NTE,4,Departure,2024-01-02,OFB
2024-01-02 8:17:00,TO,7308,LYS,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 9:30:00,TO,7309,ALG,LYS,4,Departure,2024-01-02,OFB
2024-01-02 14:43:00,AH,4063,DXB,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 7:37:00,AH,6581,AZR,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 13:54:00,AH,6251,ELU,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 13:07:00,AF,1854,CDG,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 14:20:00,AF,1855,ALG,CDG,4,Departure,2024-01-02,OFB
2024-01-02 5:48:00,AH,5325,NIM,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 13:53:00,TO,7262,ORY,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 15:00:00,TO,7263,ALG,ORY,4,Departure,2024-01-02,OFB
2024-01-02 18:30:00,AF,7638,ORY,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 19:30:00,AF,7639,ALG,ORY,4,Departure,2024-01-02,OFB
2024-01-02 13:17:00,AH,6157,TMX,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 23:30:00,AF,1354,CDG,ALG,4,Arrival,2024-01-02,SCT
2024-01-02 6:51:00,AH,6027,CZL,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 5:40:00,AH,6231,TMR,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 14:08:00,QR,1379,DOH,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 19:25:00,AH,4039,CAI,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 4:58:00,AH,4015,NKC,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 4:53:00,BJ,130,TUN,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 20:10:00,BJ,141,ALG,TUN,4,Departure,2024-01-02,GCL
2024-01-02 20:01:00,AH,4003,TUN,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 5:50:00,BJ,131,ALG,TUN,4,Departure,2024-01-02,OFB
2024-01-02 8:22:00,AH,5349,DLA,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 9:03:00,AH,6181,ORN,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 16:14:00,AF,7546,TLS,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 17:20:00,AF,7547,ALG,TLS,4,Departure,2024-01-02,OFB
2024-01-02 12:07:00,SV,2628,JED,ALG,2,Arrival,2024-01-02,ONB
2024-01-02 13:25:00,SV,9501,ALG,JED,2,Departure,2024-01-02,OFB
2024-01-02 18:25:00,AH,6217,OGX,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 20:15:00,BJ,140,TUN,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 11:26:00,TO,7300,NTE,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 12:35:00,TO,7337,ALG,MPL,4,Departure,2024-01-02,OFB
2024-01-02 10:25:00,AH,4001,TUN,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 14:45:00,AH,6033,TEE,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 15:30:00,AH,6141,AZR,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 10:14:00,AH,3043,LED,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 15:35:00,QR,1380,ALG,DOH,4,Departure,2024-01-02,OFB
2024-01-02 18:52:00,AH,6041,BSK,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 10:00:00,AH,6191,CZL,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 17:29:00,AF,1654,CDG,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 18:35:00,AF,1655,ALG,CDG,4,Departure,2024-01-02,OFB
2024-01-02 17:33:00,AH,6187,ORN,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 23:35:00,AH,6185,ORN,ALG,1,Arrival,2024-01-02,SCT
2024-01-02 21:33:00,AH,6193,CZL,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 15:55:00,AH,4079,DOH,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 15:05:00,AH,6173,AAE,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 7:19:00,AH,6147,AZR,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 15:55:00,VY,7280,BCN,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 17:10:00,VY,7281,ALG,BCN,4,Departure,2024-01-02,OFB
2024-01-02 8:57:00,AH,6171,AAE,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 9:19:00,TO,7264,ORY,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 10:45:00,TO,7265,ALG,ORY,4,Departure,2024-01-02,OFB
2024-01-02 9:20:00,AF,7540,ORY,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 10:50:00,AF,7541,ALG,ORY,4,Departure,2024-01-02,OFB
2024-01-02 8:22:00,AH,5327,BKO,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 22:50:00,AH,1013,CDG,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 14:15:00,AH,6071,LOO,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 18:55:00,AH,6059,GJL,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 12:35:00,AH,6057,GJL,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 23:20:00,AH,6025,CZL,ALG,1,Arrival,2024-01-02,SCT
2024-01-02 15:13:00,AH,6013,CZL,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 7:00:00,AH,6007,AAE,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 3:55:00,AH,6295,DJG,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 14:50:00,AH,6257,CZL,ALG,1,Arrival,2024-01-02,SCT
2024-01-02 0:30:00,TK,656,ALG,IST,4,Departure,2024-01-02,OFB
2024-01-02 5:12:00,AH,387,MED,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 23:00:00,AH,6245,IAM,ALG,1,Arrival,2024-01-02,DEL
2024-01-02 15:39:00,AH,1011,ORY,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 9:40:00,AH,1009,ORY,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 18:03:00,AH,1005,ORY,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 3:39:00,AH,3015,IST,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 17:53:00,AH,2055,LHR,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 15:32:00,AH,1231,CDG,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 16:42:00,AH,1217,ETZ,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 19:47:00,AH,1215,CDG,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 11:45:00,SF,1402,ALG,RHOUD,1,Departure,2024-01-02,OFB
2024-01-02 7:13:00,AH,461,JED,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 19:00:00,AH,6223,HME,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 15:46:00,AH,6213,QSF,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 12:22:00,AH,6201,GHA,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 14:48:00,SF,1919,HME,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 19:43:00,AH,6409,ELG,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 8:40:00,AH,6143,TIN,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 6:53:00,AH,3019,IST,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 18:50:00,AH,3017,IST,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 20:27:00,AH,2015,BCN,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 22:32:00,AH,1507,CDG,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 15:40:00,AH,2025,FCO,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 20:41:00,AH,1191,BOD,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 18:00:00,AH,1071,MPL,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 21:19:00,AH,1037,LYS,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 20:30:00,AH,1045,TLS,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 18:34:00,AH,1001,CDG,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 13:39:00,AH,1003,CDG,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 13:30:00,SF,1967,CZL,ALG,1,Arrival,2024-01-02,SCT
2024-01-02 16:55:00,AZ,800,FCO,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 17:55:00,AZ,801,ALG,FCO,4,Departure,2024-01-02,OFB
2024-01-02 9:27:00,SF,1803,HME,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 15:15:00,SF,1517,HRM,ALG,1,Arrival,2024-01-02,SCT
2024-01-02 18:10:00,AH,6471,GHA,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 6:51:00,AH,6107,ORN,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 13:38:00,SV,341,JED,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 15:35:00,SV,340,ALG,JED,4,Departure,2024-01-02,OFB
2024-01-02 19:05:00,5O,265,CDG,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 19:55:00,5O,266,ALG,CDG,4,Departure,2024-01-02,SCT
2024-01-02 18:49:00,AH,1075,LIL,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 13:05:00,AH,1023,MRS,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 18:52:00,AH,1021,MRS,ALG,4,Arrival,2024-01-02,ONB
2024-01-02 17:12:00,SF,1101,HME,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 15:20:00,SF,1991,AZR,ALG,1,Arrival,2024-01-02,ONB
2024-01-02 23:50:00,SF,1859,TMR,ALG,1,Arrival,2024-01-02,SCT
2024-01-02 17:20:00,SF,2221,ORN,ALG,1,Arrival,2024-01-02,SCT
